threshold,precision,sensitivity,specificity,fpr,fscore,youden,matthews,balanced_accuracy,standard_accuracy
0.8849999999999999,0.8837209302325582,0.15510204081632653,0.9523809523809523,0.04761904761904767,0.26388888888888884,0.10748299319727894,0.1500424090215757,0.5537414965986395,0.7
0.8899999999999999,0.8809523809523809,0.1510204081632653,0.9523809523809523,0.04761904761904767,0.2578397212543554,0.10340136054421767,0.1458155839664974,0.5517006802721088,0.7
0.8949999999999999,0.8780487804878049,0.1469387755102041,0.9523809523809523,0.04761904761904767,0.2517482517482518,0.0993197278911564,0.14152789415145747,0.5496598639455782,0.7
0.8999999999999999,0.868421052631579,0.1346938775510204,0.9523809523809523,0.04761904761904767,0.2332155477031802,0.0870748299319728,0.12826295206503513,0.5435374149659864,0.7
0.9049999999999999,0.9032258064516129,0.11428571428571428,0.9714285714285714,0.02857142857142858,0.2028985507246377,0.08571428571428563,0.13824668099944287,0.5428571428571428,0.7
0.9099999999999999,0.9,0.11020408163265306,0.9714285714285714,0.02857142857142858,0.19636363636363635,0.08163265306122458,0.1336306209562122,0.5408163265306123,0.7
0.9149999999999999,0.9259259259259259,0.10204081632653061,0.9809523809523809,0.01904761904761909,0.18382352941176472,0.08299319727891152,0.14254009516066501,0.5414965986394558,0.7
0.9199999999999998,0.9444444444444444,0.06938775510204082,0.9904761904761905,0.00952380952380949,0.12927756653992395,0.05986394557823127,0.12420461549847438,0.5299319727891156,0.7
0.9249999999999998,0.9333333333333333,0.05714285714285714,0.9904761904761905,0.00952380952380949,0.10769230769230768,0.04761904761904767,0.10774332252590904,0.5238095238095238,0.7
0.9299999999999998,0.9333333333333333,0.05714285714285714,0.9904761904761905,0.00952380952380949,0.10769230769230768,0.04761904761904767,0.10774332252590904,0.5238095238095238,0.7
0.9349999999999998,0.9090909090909091,0.04081632653061224,0.9904761904761905,0.00952380952380949,0.07812499999999999,0.0312925170068028,0.08219057087726456,0.5156462585034014,0.7
0.9399999999999998,0.9090909090909091,0.04081632653061224,0.9904761904761905,0.00952380952380949,0.07812499999999999,0.0312925170068028,0.08219057087726456,0.5156462585034014,0.7
0.9449999999999998,0.9,0.036734693877551024,0.9904761904761905,0.00952380952380949,0.07058823529411765,0.027210884353741527,0.07484811885651198,0.5136054421768708,0.7
0.9499999999999998,0.875,0.02857142857142857,0.9904761904761905,0.00952380952380949,0.05533596837944663,0.01904761904761898,0.0584063870042052,0.5095238095238095,0.7
0.9549999999999998,1.0,0.02857142857142857,1.0,0.0,0.05555555555555556,0.02857142857142847,0.09352195295828244,0.5142857142857142,0.7
0.9599999999999999,1.0,0.024489795918367346,1.0,0.0,0.047808764940239036,0.02448979591836742,0.08645856265563524,0.5122448979591837,0.7
0.9649999999999999,1.0,0.012244897959183673,1.0,0.0,0.024193548387096774,0.012244897959183598,0.06087058804619979,0.5061224489795918,0.7
0.9699999999999999,1.0,0.004081632653061225,1.0,0.0,0.008130081300813009,0.004081632653061273,0.03504280757400653,0.5020408163265306,0.7
0.9749999999999999,1.0,0.004081632653061225,1.0,0.0,0.008130081300813009,0.004081632653061273,0.03504280757400653,0.5020408163265306,0.7
0.9799999999999999,1.0,0.004081632653061225,1.0,0.0,0.008130081300813009,0.004081632653061273,0.03504280757400653,0.5020408163265306,0.7
